date,period,country_filter,rank,country,isin,name,buy_amount,sell_amount,net_buy_amount
2026-06-11,1M,전체,27,미국,US97785W1062,WOLFSPEED INC/DE WOLFSPEED INC/DE EXOF 985462627 US9778521024,88360976,21507481,66853495
2026-06-11,1M,전체,28,미국,US21873S1087,CoreWeave Inc,156952793,94585043,62367750
2026-06-11,1M,전체,29,미국,US4642872000,ISHARES CORE SP 500 ETF,74868177,12940236,61927941
2026-06-11,1M,전체,30,미국,US03823U1025,APPLIED OPTOELECTRONICS INC,185123896,130902280,54221617
2026-06-11,1M,전체,31,미국,US2938288774,ENTREPRENEURSHARES SER TRUS ERSHARES PRIVATE PUBLIC CROSSOVER E CHAN 963932989 US2938288022,58211067,7365714,50845353
2026-06-11,1M,전체,32,미국,US19247G1076,II-VI INCORPORATED Com CHAN 009623241 US9021041085,129307287,82572788,46734499
2026-06-11,1M,전체,33,미국,US45676K1034,INFLEQTION INC MRGR 2641200547002 KYG2130T1242,69766828,29594366,40172461
2026-06-11,1M,전체,34,미국,US02072L5654,ALPHA ARCHITECT 1-3 MONTH BOX ETF,89018534,49662712,39355822
2026-06-11,1M,전체,35,미국,US81762P1021,SERVICENOW INC,81756681,43978804,37777877
2026-06-11,1M,전체,36,미국,US1725731079,Circle Internet,213170094,177145325,36024768
2026-06-11,1M,전체,37,미국,US82706C1080,SILICON MOTION TECHNOLOGY CORP ADR,46091818,10193900,35897918
2026-06-11,1M,전체,38,일본,JP3914400001,MURATA MANUFACTURING CO LTD,73580956,38974986,34605969
2026-06-11,1M,전체,39,미국,KYG393871085,GLOBALFOUNDRIES INC,46625625,13112309,33513316
2026-06-11,1M,전체,40,미국,US88636V6781,DEFIANCE DAILY TARGET 2X LONG OKLO ETF,67905307,35387494,32517813
2026-06-11,1M,전체,41,미국,US38747R8016,GRNTSHR 2X ETF,82208573,49921889,32286684
2026-06-11,1M,전체,42,미국,US4642867729,ISHARES MSCI SOUTH KOREA ETF,66166213,34302682,31863531
2026-06-11,1M,전체,43,미국,US92189F6768,VANECK SEMICONDUCTOR ETF CHAN 39610601171 US57060U2336,85241944,53397382,31844562
2026-06-11,1M,전체,44,미국,US88340C6773,LEVERAGE SHARES 2X LONG NBIS DAILY ETF,40516187,8739410,31776776
2026-06-11,1M,전체,45,미국,US92864M7983,VOLATILITY SHARES TRUST 2X ETHER ETF NEW SPLR 974476707 US92864M4006,64731715,34572288,30159428
2026-06-11,1M,전체,46,미국,US78464A8541,SPDR PORTFOLIO SP 500 ETF,52288461,22556835,29731626
2026-06-11,1M,전체,47,미국,US37954Y6326,GLOBAL X ARTIFICIAL INTELLIGENCE N TECHNOLOGY ETF,38511937,9191154,29320783
2026-06-11,1M,전체,48,홍콩,HK0000637832,GLOBAL X CHINA SEMICONDUCTOR ETF (HKD),33254390,4133242,29121148
2026-06-11,1M,전체,49,미국,US78433H6751,NEOS NASDAQ 100 HIGH INCOME ETF,61461728,33738131,27723597
2026-06-11,1M,전체,50,미국,US26923Q5642,T-REX 2X LONG BMNR DAILY TARGET ETF,55909816,28332847,27576969
2026-06-11,1M,미국,1,미국,US5951121038,MICRON TECHNOLOGY INC,1607979620,901132087,706847532
2026-06-11,1M,미국,2,미국,US25459W4583,DIREXION DAILY SEMICONDUCTORS BULL 3X SHS ETF,5210706583,4563575962,647130621
2026-06-11,1M,미국,3,미국,US5738741041,MARVELL TECHNOLOGY INC,767124707,293278605,473846101
2026-06-11,1M,미국,4,미국,US87975E7765,Tema Space Innovators ETF,361468256,39182964,322285292
2026-06-11,1M,미국,5,미국,US46138G6492,INVESCO NASDAQ 100 ETF,334435057,39500780,294934277
2026-06-11,1M,미국,6,미국,US77926X3200,ROUNDHILL MEMORY ETF,481768531,230447286,251321244
2026-06-11,1M,미국,7,미국,NL0009805522,YANDEX NV CL A,294211784,85399623,208812161
2026-06-11,1M,미국,8,미국,US25461A5285,DXN MU BUL2X ETF,621250467,412818204,208432263
2026-06-11,1M,미국,9,미국,US0420682058,ARM HOLDINGS PLC SPON ADS EACH REP 1 ORD SHS,386623178,185186982,201436196
2026-06-11,1M,미국,10,미국,US46090E1038,INVESCO QQQ TRUST SRS 1 ETF,228623849,107290346,121333503
2026-06-11,1M,미국,11,미국,US4592001014,INTERNATIONAL BUSINESS MACHINES CORP,177733890,59750991,117982900
2026-06-11,1M,미국,12,미국,US74347R2067,PROSHARES ULTRA QQQ ETF,190218597,82682184,107536413
2026-06-11,1M,미국,13,미국,US38747R5202,GRANITESHARES 2X LONG MRVL DAILY ETF,152438393,47394134,105044259
2026-06-11,1M,미국,14,미국,US9229083632,VANGUARD SP 500 ETF SPLR 39326002188 US9229084135,159160661,58683830,100476831
2026-06-11,1M,미국,15,미국,US4642875235,ISHARES SEMICONDUCTOR ETF,399046705,298866696,100180010
2026-06-11,1M,미국,16,미국,US8334451098,SNOWFLAKE INC,108691448,17690941,91000507
2026-06-11,1M,미국,17,미국,US24703L2025,DELL TECHNOLOGIES INC CL C MRGR 006138875 US24703L1035,193174422,103538276,89636146
2026-06-11,1M,미국,18,미국,US15675D1037,CEREBRAS SYSTEMS INC,117485244,30832045,86653199
2026-06-11,1M,미국,19,미국,US25402D1028,DIGITALOCEAN HOLDINGS INC,90945857,6504208,84441649
2026-06-11,1M,미국,20,미국,US25461A3876,DIREXION SHARES ETF TRUST DAILY MSCI SOUTH KOREA BULL SPLR 970211833 US25459Y5208,527660579,444969744,82690835
2026-06-11,1M,미국,21,미국,US34379V1035,FLUENCE ENERGY INC,114191932,31744811,82447121
2026-06-11,1M,미국,22,미국,US8085247976,SCHWAB US DIVIDEND EQUITY ETF,169026222,87868562,81157660
2026-06-11,1M,미국,23,미국,US25461H5726,DIREXION SHARES ETF TRUST DAILY SEMICONDUCTOR BEAR 3X SHS (R,386763371,309798538,76964832
2026-06-11,1M,미국,24,미국,US83417M1045,SOLAREDGE TECHNOLOGIES INC,89590916,16106625,73484291
2026-06-11,1M,미국,25,미국,US00971T1016,AKAMAI TECHNOLOGIES INC,74396500,3740079,70656422
2026-06-11,1M,미국,26,미국,US97785W1062,WOLFSPEED INC/DE WOLFSPEED INC/DE EXOF 985462627 US9778521024,88360976,21507481,66853495
2026-06-11,1M,미국,27,미국,US21873S1087,CoreWeave Inc,156952793,94585043,62367750
2026-06-11,1M,미국,28,미국,US4642872000,ISHARES CORE SP 500 ETF,74868177,12940236,61927941
2026-06-11,1M,미국,29,미국,US03823U1025,APPLIED OPTOELECTRONICS INC,185123896,130902280,54221617
2026-06-11,1M,미국,30,미국,US2938288774,ENTREPRENEURSHARES SER TRUS ERSHARES PRIVATE PUBLIC CROSSOVER E CHAN 963932989 US2938288022,58211067,7365714,50845353
2026-06-11,1M,미국,31,미국,US19247G1076,II-VI INCORPORATED Com CHAN 009623241 US9021041085,129307287,82572788,46734499
2026-06-11,1M,미국,32,미국,US45676K1034,INFLEQTION INC MRGR 2641200547002 KYG2130T1242,69766828,29594366,40172461
2026-06-11,1M,미국,33,미국,US02072L5654,ALPHA ARCHITECT 1-3 MONTH BOX ETF,89018534,49662712,39355822
2026-06-11,1M,미국,34,미국,US81762P1021,SERVICENOW INC,81756681,43978804,37777877
2026-06-11,1M,미국,35,미국,US1725731079,Circle Internet,213170094,177145325,36024768
2026-06-11,1M,미국,36,미국,US82706C1080,SILICON MOTION TECHNOLOGY CORP ADR,46091818,10193900,35897918
2026-06-11,1M,미국,37,미국,KYG393871085,GLOBALFOUNDRIES INC,46625625,13112309,33513316
2026-06-11,1M,미국,38,미국,US88636V6781,DEFIANCE DAILY TARGET 2X LONG OKLO ETF,67905307,35387494,32517813
2026-06-11,1M,미국,39,미국,US38747R8016,GRNTSHR 2X ETF,82208573,49921889,32286684
2026-06-11,1M,미국,40,미국,US4642867729,ISHARES MSCI SOUTH KOREA ETF,66166213,34302682,31863531
2026-06-11,1M,미국,41,미국,US92189F6768,VANECK SEMICONDUCTOR ETF CHAN 39610601171 US57060U2336,85241944,53397382,31844562
2026-06-11,1M,미국,42,미국,US88340C6773,LEVERAGE SHARES 2X LONG NBIS DAILY ETF,40516187,8739410,31776776
2026-06-11,1M,미국,43,미국,US92864M7983,VOLATILITY SHARES TRUST 2X ETHER ETF NEW SPLR 974476707 US92864M4006,64731715,34572288,30159428
2026-06-11,1M,미국,44,미국,US78464A8541,SPDR PORTFOLIO SP 500 ETF,52288461,22556835,29731626
2026-06-11,1M,미국,45,미국,US37954Y6326,GLOBAL X ARTIFICIAL INTELLIGENCE N TECHNOLOGY ETF,38511937,9191154,29320783
2026-06-11,1M,미국,46,미국,US78433H6751,NEOS NASDAQ 100 HIGH INCOME ETF,61461728,33738131,27723597
2026-06-11,1M,미국,47,미국,US26923Q5642,T-REX 2X LONG BMNR DAILY TARGET ETF,55909816,28332847,27576969
2026-06-11,1M,미국,48,미국,US6078281002,MODINE MANUFACTURING CO,70520625,43108689,27411936
2026-06-11,1M,미국,49,미국,US65290E1010,NEXTRACKER INC,31991198,5000828,26990370
2026-06-11,1M,미국,50,미국,US60937P1066,MONGODB INC,63595595,36689318,26906277
2026-06-11,1M,홍콩,1,홍콩,HK0000637832,GLOBAL X CHINA SEMICONDUCTOR ETF (HKD),33254390,4133242,29121148
2026-06-11,1M,홍콩,2,홍콩,CNE100007LD1,07666,4054820,1670,4053150
2026-06-11,1M,홍콩,3,홍콩,HK0001311718,SOFTMEDX HEALTHCARE LTD SOFTMEDX HEALTHCARE LTD SPLR 995496857 HK0000375797,3987102,542289,3444813
2026-06-11,1M,홍콩,4,홍콩,HK0000248234,CSOP SZSE CHINEXT ETF (HKD),2580642,12189,2568453
2026-06-11,1M,홍콩,5,홍콩,CNE100007DJ5,03986,5159328,2897399,2261929
2026-06-11,1M,홍콩,6,홍콩,HK0000672946,CSOP HANG SENG TECH INDEX DAILY 2X LEVERAGED ETF,2406855,277284,2129571
2026-06-11,1M,홍콩,7,홍콩,HK0000702735,CSOP STAR 50 INDEX ETF,5609810,3487478,2122332
2026-06-11,1M,홍콩,8,홍콩,CNE100002342,CHINA REINSURANCE GROUP CORP-H,2057902,777,2057124
2026-06-11,1M,홍콩,9,홍콩,CNE100000437,SHANGHAI ELECTRIC GROUP CO LTD-H,1520826,135991,1384835
2026-06-11,1M,홍콩,10,홍콩,KYG7171B1068,02026,1142217,73931,1068287
2026-06-11,1M,홍콩,11,홍콩,CNE100006QF7,Dobot,1019411,106484,912926
2026-06-11,1M,홍콩,12,홍콩,KYG596691041,MEITUAN,3214218,2437468,776750
2026-06-11,1M,홍콩,13,홍콩,HK0000651213,ISHARES HS TECH ETF HKD,1409114,761732,647382
2026-06-11,1M,홍콩,14,홍콩,KYG6181S1093,00100,7323623,6752786,570837
2026-06-11,1M,홍콩,15,홍콩,KYG685511118,PACIFIC LEGEND GROUP LTD PACIFIC LEGEND GROUP LTD PARI 949942795 KYG685511290,754938,219527,535411
2026-06-11,1M,홍콩,16,홍콩,CNE1000062J1,SKB BIO-B,521385,47756,473629
2026-06-11,1M,홍콩,17,홍콩,KYG4602S1057,HORIZONROBOT-W,1671956,1235298,436658
2026-06-11,1M,홍콩,18,홍콩,HK0000736774,CSOP HUATAI PINEBRIDGE CSI PHOTOVOLTAIC INDUSTRY ETF,1432595,1091199,341396
2026-06-11,1M,홍콩,19,홍콩,KYG2953R1149,AAC TECHNOLOGIES HOLDINGS INC,316449,28634,287814
2026-06-11,1M,홍콩,20,홍콩,CNE1000003X6,PING AN INSURANCE GROUP CO OF CHINA LTD-H,1575542,1306830,268712
2026-06-11,1M,홍콩,21,홍콩,CNE100004QP1,SHANGHAI MICROPORT MEDBOT GROUP CO LTD-H RHTS 008268588 KYG608371046,199462,19867,179595
2026-06-11,1M,홍콩,22,홍콩,KYG6427A1022,NETEASE INC,226653,48327,178326
2026-06-11,1M,홍콩,23,홍콩,KYG5257K1076,KINGBOARD LAMINATES HOLDINGS LTD,573087,398905,174182
2026-06-11,1M,홍콩,24,홍콩,CNE100007DG1,OMNIVISION INT-H,153175,6216,146958
2026-06-11,1M,홍콩,25,홍콩,CNE100000PP1,XINJIANG GOLDWIND SCIENCE AND TECHNOLOGY CO LTD-H,267947,131439,136508
2026-06-11,1M,홍콩,26,홍콩,KYG4181B1196,GUANGDONG - HONG KONG GREAT GUANGDONG HONG KONG GREATER PARI 009684785 KYG4181B1014,195755,77561,118193
2026-06-11,1M,홍콩,27,홍콩,CNE100000510,SHANGHAI FUDAN MICROELECTRONICS GROUP-H,120823,5395,115428
2026-06-11,1M,홍콩,28,홍콩,CNE100007DH9,02513,3377419,3273209,104209
2026-06-11,1M,홍콩,29,홍콩,KYG5340S1093,LAEKNA INC,93880,0,93880
2026-06-11,1M,홍콩,30,홍콩,KYG9066F1019,TRIP.COM GROUP LTD,141345,50530,90815
2026-06-11,1M,홍콩,31,홍콩,KYG0146B1032,AKESO,115611,29076,86535
2026-06-11,1M,홍콩,32,홍콩,CNE100007HC1,DELTON,220822,134972,85850
2026-06-11,1M,홍콩,33,홍콩,HK0000629656,CSOP CSI 300 INDEX DAILY 2X LEVERAGED PRODUCT ETF,91662,7367,84295
2026-06-11,1M,홍콩,34,홍콩,KYG5140T1094,JD INDUSTRIALS,1072039,991490,80548
2026-06-11,1M,홍콩,35,홍콩,CNE100000395,CSSC OFFSHORE AND MARINE ENGINEERING GROUP CO LTD-H,77893,3597,74296
2026-06-11,1M,홍콩,36,홍콩,CNE100006WS8,CATL ORD H,6623147,6552945,70202
2026-06-11,1M,홍콩,37,홍콩,CNE1000079Y4,NOVOSENSE,77680,9168,68512
2026-06-11,1M,홍콩,38,홍콩,KYG4790P1037,03696,654605,587217,67388
2026-06-11,1M,홍콩,39,홍콩,KYG525621408,KINGBOARD HOLDINGS LTD,403936,339201,64735
2026-06-11,1M,홍콩,40,홍콩,CNE1000006Z4,HUANENG POWER INTL INC-H,323200,258882,64318
2026-06-11,1M,홍콩,41,홍콩,CNE100007JB9,GUANGDONG HUAY-H,64134,548,63585
2026-06-11,1M,홍콩,42,홍콩,HK0000921822,A CAM RMB MM-R,59881,152,59729
2026-06-11,1M,홍콩,43,홍콩,CNE100007CV2,MUYUAN,61320,2525,58794
2026-06-11,1M,홍콩,44,홍콩,KYG525681477,KINGDEE INTL SOFTWARE GROUP CO LTD,1020803,965733,55070
2026-06-11,1M,홍콩,45,홍콩,KYG0330A1013,ALPHAMAB ONCOLOGY,56066,1720,54346
2026-06-11,1M,홍콩,46,홍콩,KYG8879R1048,TIME INTERCONNECT TECHNOLOGY LTD,80688,28708,51980
2026-06-11,1M,홍콩,47,홍콩,HK0000226149,CSOP RMB MONEY MARKET ETF (HKD),49575,0,49575
2026-06-11,1M,홍콩,48,홍콩,KYG371BT1022,FRIENDTIMES INC,48414,0,48414
2026-06-11,1M,홍콩,49,홍콩,CNE100007FF8,03200,67903,22726,45177
2026-06-11,1M,홍콩,50,홍콩,CNE100001NT6,CHINA GALAXY SECURITIES CO LTD-H,64278,19147,45131
2026-06-11,1M,중국,1,중국,CNE1000019R4,JIANGSU HENGLI HYDRAULIC CO LTD-A,5524349,705789,4818559
2026-06-11,1M,중국,2,중국,CNE000001FQ9,HENGTONG OPTICELECTRIC CO LTD-A,4394592,319961,4074632
2026-06-11,1M,중국,3,중국,CNE100002JV8,SHENZHEN MEGMEET ELECTRICAL CO LTD-A,4108009,265534,3842474
2026-06-11,1M,중국,4,중국,CNE100000Q27,YUNNAN LINCANG XINYUAN GERMANIUM INDUSTRIAL CO LTD-A,2781390,93405,2687985
2026-06-11,1M,중국,5,중국,CNE1000036B2,YANGTZE OPTICAL FIBRE AND CABLE JOINT STOCK LTD-A,2478648,440837,2037811
2026-06-11,1M,중국,6,중국,CNE100003662,CONTEMPORARY AMPEREX TECHNOLOGY CO LTD-A,3657395,1682521,1974874
2026-06-11,1M,중국,7,중국,CNE100005GP9,TECHWINSEMI,2017256,181566,1835690
2026-06-11,1M,중국,8,중국,CNE100004314,HANGZHOU LION ELECTRONICS CO LTD-A,1660055,67192,1592863
2026-06-11,1M,중국,9,중국,CNE100004DL8,CHINAAMC SSE SCIENCE AND TECHNOLOGY INNOVATION BOARD 50 ETF,1691637,162884,1528753
2026-06-11,1M,중국,10,중국,CNE100000072,ZHEJIANG YINLUN MACHINERY CO LTD-A,1796352,336206,1460146
2026-06-11,1M,중국,11,중국,CNE100004603,CHINA ASSET MGT CO,1266002,41161,1224841
2026-06-11,1M,중국,12,중국,CNE100004SR3,E FUND MANAGEMENT CO LTD CSI CLOUD COMPUTING & BIG,1169637,65261,1104376
2026-06-11,1M,중국,13,중국,CNE100004WL8,CHINA ASSET MANAGEMENT CO ROBOT ETF,4148977,3247998,900979
2026-06-11,1M,중국,14,중국,CNE100000V46,SHENZHEN INOVANCE TECHNOLOGY CO LTD-A,1641199,871730,769468
2026-06-11,1M,중국,15,중국,CNE000001M22,ZHEJIANG SANHUA INTELLIGENT CONTROLS CO LTD-A,1242045,594519,647526
2026-06-11,1M,중국,16,중국,CNE000001CW4,JIANGSU ZHONGTIAN TECHNOLOGY CO LTD-A,1289870,781339,508531
2026-06-11,1M,중국,17,중국,CNE000001F05,JCET GROUP CO LTD-A,991780,498877,492903
2026-06-11,1M,중국,18,중국,CNE100003GF5,AVARY HOLDING SHENZHEN CO LTD-A,572284,86368,485916
2026-06-11,1M,중국,19,중국,CNE100005576,EASTROC BEVERAGE GROUP CO LTD-A,670318,213447,456871
2026-06-11,1M,중국,20,중국,CNE100001377,INGENIC SEMICONDUCTOR CO LTD-A,342957,9393,333564
2026-06-11,1M,중국,21,중국,CNE1000006C3,TONGFU MICROELECTRONICS CO LTD-A,834437,505760,328677
2026-06-11,1M,중국,22,중국,CNE100003M02,KELI SENSING,425730,137122,288608
2026-06-11,1M,중국,23,중국,CNE100000BN6,CHENGXIN LITHIUM GROUP CO LTD-A,295428,11069,284359
2026-06-11,1M,중국,24,중국,CNE100005PT2,Hygon Information Technology,478079,205083,272996
2026-06-11,1M,중국,25,중국,CNE100003ML1,ANJI MICROELECTRONICS TECHNOLOGY,269666,0,269666
2026-06-11,1M,중국,26,중국,CNE0000006M4,CHINA TUNGSTEN AND HIGHTECH MATERIALS CO LTD-A,216196,12633,203563
2026-06-11,1M,중국,27,중국,CNE100001Y42,CHAOZHOU THREE-CIRCLE GROUP CO LTD-A,882195,687050,195145
2026-06-11,1M,중국,28,중국,CNE000000T83,JIANGSU ETERN CO LTD-A,333333,147416,185917
2026-06-11,1M,중국,29,중국,CNE1000040C2,NINGBO JINTIAN COPPER GROUP CO LTD,401258,218929,182328
2026-06-11,1M,중국,30,중국,CNE000000YM1,CHINA JUSHI CO LTD-A,288978,114848,174130
2026-06-11,1M,중국,31,중국,CNE0000016W2,TDG HOLDINGS CO LTD-A,162299,928,161371
2026-06-11,1M,중국,32,중국,CNE100003X09,CHINA ASSET MANAGEMENT CO HX CSI5G COMMUNICATIONS,197087,45489,151598
2026-06-11,1M,중국,33,중국,CNE1000020T8,SHANNON SEMI,259148,121557,137591
2026-06-11,1M,중국,34,중국,CNE100000LM7,HUBEI DINGLONG CO LTD-A,132435,0,132435
2026-06-11,1M,중국,35,중국,CNE000000SB6,GUANGZHOU DEVELOPMENT GROUP-A,269790,137831,131959
2026-06-11,1M,중국,36,중국,CNE100005VN3,BIWIN STORAGE TECHNOLOGY CO LTD,130844,0,130844
2026-06-11,1M,중국,37,중국,CNE1000007Q1,PETROCHINA CO LTD-A,173049,86707,86342
2026-06-11,1M,중국,38,중국,CNE100003J07,WAZAM MATERIAL,80056,0,80056
2026-06-11,1M,중국,39,중국,CNE100003KM3,GUOTAI ASSET MANAGEMENT CO GUOTAI CES SE,75408,2569,72838
2026-06-11,1M,중국,40,중국,CNE100002YB9,JIANGSU XINQUAN AUTOMOTIVE TRIM CO,75940,4253,71687
2026-06-11,1M,중국,41,중국,CNE100003MM9,ADVANCED MICRO-FABRICATION EQUIPMENT INC-A,120926,51881,69045
2026-06-11,1M,중국,42,중국,CNE1000036C0,MILKYWAY CHEMICAL SUPPLY CHAIN SERVICE-A,68920,1987,66933
2026-06-11,1M,중국,43,중국,CNE100002NL1,KONFOONG MATERIALS INTERNATIONAL CO LTD-A,64344,0,64344
2026-06-11,1M,중국,44,중국,CNE000000TR0,CHINA EASTERN AIRLINES CORP LTD-A,117955,54361,63594
2026-06-11,1M,중국,45,중국,CNE1000030D1,XCC,269322,207878,61444
2026-06-11,1M,중국,46,중국,CNE000000WQ6,ZHEJIANG JUHUA CO LTD-A,70945,15229,55717
2026-06-11,1M,중국,47,중국,CNE000001PQ8,CHINA MERCHANTS ENERGY SHIPPING CO LTD-A,91304,38962,52343
2026-06-11,1M,중국,48,중국,CNE100000XC3,SHENZHEN KSTAR SCIENCE AND TECHNOLOGY CO LTD-A,66543,16883,49660
2026-06-11,1M,중국,49,중국,CNE100001NR0,CHINA MOLYBDENUM CO LTD-A,164448,117482,46967
2026-06-11,1M,중국,50,중국,CNE000001BD6,COSCO SHIPPING ENERGY TRANSPORTATION CO LTD-A,97878,53413,44465
2026-06-11,1M,일본,1,일본,JP3236330001,KIOXIA HOLDINGS,251542893,138647348,112895545
2026-06-11,1M,일본,2,일본,JP3914400001,MURATA MANUFACTURING CO LTD,73580956,38974986,34605969
2026-06-11,1M,일본,3,일본,JP3119600009,AJINOMOTO CO INC,14558249,5431114,9127135
2026-06-11,1M,일본,4,일본,JP3049360005,GLOBAL X JAPAN SEMICONDUCTOR ETF,12951522,4659394,8292128
2026-06-11,1M,일본,5,일본,JP3148800000,IBIDEN CO LTD,18942619,11191378,7751241
2026-06-11,1M,일본,6,일본,JP3684400009,NITTO BOSEKI CO LTD,24191782,18504340,5687442
2026-06-11,1M,일본,7,일본,JP3047080001,SIMPLEX WTI ETF,4377493,1389252,2988240
2026-06-11,1M,일본,8,일본,JP3910660004,TOKIO MARINE HOLDINGS INC,8914773,6015034,2899739
2026-06-11,1M,일본,9,일본,JP3982800009,ROHM CO LTD,4477805,1682119,2795686
2026-06-11,1M,일본,10,일본,JP3335410001,SANTEC HLDG CORP ORD,10520142,7726352,2793790
2026-06-11,1M,일본,11,일본,JP3802400006,FANUC CORP,8929240,6291793,2637447
2026-06-11,1M,일본,12,일본,JP3866800000,PANASONIC HOLDINGS CORP,4384015,2077552,2306463
2026-06-11,1M,일본,13,일본,JP3379550001,"NIPPON MINING HOLDINGS,INC.",4530190,2250685,2279505
2026-06-11,1M,일본,14,일본,JP3932000007,YASKAWA ELECTRIC CORP,5728721,3648674,2080048
2026-06-11,1M,일본,15,일본,JP3633400001,TOYOTA MOTOR CORP,7596537,5647341,1949196
2026-06-11,1M,일본,16,일본,JP3047240001,NEXT FUNDS NASDAQ 100(R) (UNHEDGED) ETF,2572221,777274,1794946
2026-06-11,1M,일본,17,일본,JP3122400009,ADVANTEST CORP,11747993,10049977,1698016
2026-06-11,1M,일본,18,일본,JP3118000003,ASICS CORP,3209700,1540214,1669486
2026-06-11,1M,일본,19,일본,JP3049870003,GLOBAL X US TECH TOP 20 ETF,3687877,2082498,1605380
2026-06-11,1M,일본,20,일본,JP3164720009,RENESAS ELECTRONICS CORP,9949799,8470490,1479309
2026-06-11,1M,일본,21,일본,JP3046610006,NEXT FUNDS TOPIX-17 AUTOMOBILES AND TRANSPORTATION EQUIPMENT ETF,1127089,24204,1102886
2026-06-11,1M,일본,22,일본,JP3049300001,GLOBAL X JAPAN ROBOTICS AI ETF,2350063,1314518,1035545
2026-06-11,1M,일본,23,일본,JP3734800000,NIDEC CORP,2586013,1622194,963819
2026-06-11,1M,일본,24,일본,JP3452000007,TAIYO YUDEN CO LTD,3966671,3048150,918521
2026-06-11,1M,일본,25,일본,JP3912700006,MUSASHI SEIMITSU INDUSTRY CO LTD,1437262,559000,878262
2026-06-11,1M,일본,26,일본,JP3435000009,SONY GROUP CORP,5571201,4723931,847270
2026-06-11,1M,일본,27,일본,JP3493800001,DAI NIPPON PRINTING CO LTD,3168079,2471067,697012
2026-06-11,1M,일본,28,일본,JP3820000002,FUJI ELECTRIC CO LTD,1118668,424978,693691
2026-06-11,1M,일본,29,일본,JP3027650005,NEXT FUNDS NIKKEI 225 ETF,3522887,2886148,636739
2026-06-11,1M,일본,30,일본,JP3051440000,GLOBAL X NASDAQ 100 DAILY COVERED CALL E,595403,7154,588250
2026-06-11,1M,일본,31,일본,JP3818000006,FUJITSU LTD,1488549,991126,497423
2026-06-11,1M,일본,32,일본,JP3119820003,Astroscale Hldgs,2561981,2105362,456620
2026-06-11,1M,일본,33,일본,JP3050580004,GLOBAL X JAPAN SEMICONDUCTOR TOP 10 ETF,948417,503826,444591
