date,period,country_filter,rank,country,isin,name,buy_amount,sell_amount,net_buy_amount
2026-03-10,1M,미국,48,미국,US2193501051,CORNING INC,64997626,46148501,18849125
2026-03-10,1M,미국,49,미국,US0080731088,AEROVIRONMENT INC,33399665,14582575,18817089
2026-03-10,1M,미국,50,미국,US02072L5654,ALPHA ARCHITECT 1-3 MONTH BOX ETF,54865613,37435316,17430297
2026-03-10,1M,홍콩,1,홍콩,CNE100007DX6,MONTAGE TECHNOLOGY,21753116,948447,20804669
2026-03-10,1M,홍콩,2,홍콩,IT0003874101,PRADA SPA,4398062,135906,4262156
2026-03-10,1M,홍콩,3,홍콩,HK0001121349,XL2CSOPSMSN,35877745,31713371,4164375
2026-03-10,1M,홍콩,4,홍콩,CNE1000023C8,CHINA ENERGY ENGINEERING CORP LTD-H,4873983,894720,3979263
2026-03-10,1M,홍콩,5,홍콩,HK0000562659,GLOBAL X CHINA ELECTRIC VEHICLE AND BATTERY ETF (HKD),5980175,2609090,3371085
2026-03-10,1M,홍콩,6,홍콩,HK0000761400,PREMIA CHINA STAR50 ETF HKD,5395219,2336996,3058223
2026-03-10,1M,홍콩,7,홍콩,CNE1000003C0,HARBIN ELECTRIC CO LTD-H,2928885,45754,2883131
2026-03-10,1M,홍콩,8,홍콩,HK0001205258,XL2CSOPHYNIX,45691486,42811223,2880263
2026-03-10,1M,홍콩,9,홍콩,KYG070341048,BAIDU INC CL A,4431801,2553368,1878433
2026-03-10,1M,홍콩,10,홍콩,HK2380027329,CHINA POWER INTL DEVELOPMENT LTD,1605968,28644,1577324
2026-03-10,1M,홍콩,11,홍콩,HK0000642568,CSOP HANG SENG TECH INDEX ETF (HKD),2125343,705511,1419832
2026-03-10,1M,홍콩,12,홍콩,CNE100001T80,CGN POWER CO LTD-H,1901148,586082,1315066
2026-03-10,1M,홍콩,13,홍콩,CNE100006QG5,INNOSCIENCE,2728391,1505759,1222632
2026-03-10,1M,홍콩,14,홍콩,KYG6181S1093,00100,7189591,6002886,1186704
2026-03-10,1M,홍콩,15,홍콩,CNE100000PP1,XINJIANG GOLDWIND SCIENCE AND TECHNOLOGY CO LTD-H,1955052,819606,1135446
2026-03-10,1M,홍콩,16,홍콩,KYG368441195,FUFENG GROUP LTD,1054404,4132,1050272
2026-03-10,1M,홍콩,17,홍콩,CNE100000304,DONGFANG ELECTRIC CORP LTD-H,1183484,219031,964452
2026-03-10,1M,홍콩,18,홍콩,CNE1000062R4,02675,717529,6497,711031
2026-03-10,1M,홍콩,19,홍콩,HK0001121364,CSOP SAMSUNG -2X HKD,3323562,2639956,683606
2026-03-10,1M,홍콩,20,홍콩,CNE100001YQ9,HUATAI SECURITIES CO LTD-H,2118809,1452508,666301
2026-03-10,1M,홍콩,21,홍콩,CNE100007DD8,06082,1139352,498676,640676
2026-03-10,1M,홍콩,22,홍콩,KYG9808A1058,WUXI XDC CAYMAN INC,715437,126312,589125
2026-03-10,1M,홍콩,23,홍콩,BMG8437G3195,CHINA STAR ENTERTAINMENT LTD PARI 39532707614 HKEX2902XXX2 BMG8437G3278,575792,0,575792
2026-03-10,1M,홍콩,24,홍콩,HK0000756236,GLOBAL X ASIA SEMICONDUCTOR ETF,609422,112142,497280
2026-03-10,1M,홍콩,25,홍콩,CNE100006QF7,Dobot,538121,158847,379274
2026-03-10,1M,홍콩,26,홍콩,HK0000057395,ISHARES CORE CSI 300 ETF HKD,417179,42059,375121
2026-03-10,1M,홍콩,27,홍콩,CNE100002FK9,GUOTAI JUNAN SECURITIES CO LTD-H,2319621,1945194,374427
2026-03-10,1M,홍콩,28,홍콩,HK0941009539,CHINA MOBILE LTD,532771,166593,366178
2026-03-10,1M,홍콩,29,홍콩,HK2800008867,TRACKER FUND OF HONG KONG ETF,461145,117521,343624
2026-03-10,1M,홍콩,30,홍콩,CNE100007DH9,02513,14435653,14092349,343304
2026-03-10,1M,홍콩,31,홍콩,CNE100007F98,WUXI LEAD INTELLIGENT H,871712,584580,287133
2026-03-10,1M,홍콩,32,홍콩,KYG1917P1072,CAROTE LTD,280078,2170,277908
2026-03-10,1M,홍콩,33,홍콩,KYG2352X1262,CNNC INTERNATIONAL LTD,282370,12610,269760
2026-03-10,1M,홍콩,34,홍콩,CNE100001NT6,CHINA GALAXY SECURITIES CO LTD-H,412047,144427,267620
2026-03-10,1M,홍콩,35,홍콩,HK0883013259,CNOOC LTD,800571,550800,249771
2026-03-10,1M,홍콩,36,홍콩,HK0000736774,CSOP HUATAI PINEBRIDGE CSI PHOTOVOLTAIC INDUSTRY ETF,248801,2226,246575
2026-03-10,1M,홍콩,37,홍콩,SG9999015267,BOC AVIATION LTD,233979,1861,232117
2026-03-10,1M,홍콩,38,홍콩,CNE100001T72,YANGTZE OPTICAL FIBRE AND CABLE JOINT STOCK LTD-H,916163,686544,229619
2026-03-10,1M,홍콩,39,홍콩,KYG9894K1085,ZHONGSHENG GROUP HOLDINGS LTD,236321,9242,227078
2026-03-10,1M,홍콩,40,홍콩,CNE1000002G3,CHINA COMMUNICATIONS SERVICES CORP LTD-H,224842,752,224090
2026-03-10,1M,홍콩,41,홍콩,KYG8851G1001,QFIN-S ORD,296737,76707,220030
2026-03-10,1M,홍콩,42,홍콩,HK0000672946,CSOP HANG SENG TECH INDEX DAILY 2X LEVERAGED ETF,421282,202800,218482
2026-03-10,1M,홍콩,43,홍콩,HK0000838257,GLOBAL X ELECTRIC VEHICLE AND BATTERY ACTIVE ETF,244589,32316,212273
2026-03-10,1M,홍콩,44,홍콩,CNE1000001T8,ALUMINUM CORP OF CHINA LTD-H,235621,33172,202449
2026-03-10,1M,홍콩,45,홍콩,HK0992009065,LENOVO GROUP LTD,265558,67080,198478
2026-03-10,1M,홍콩,46,홍콩,CNE100007CV2,MUYUAN,231758,39048,192710
2026-03-10,1M,홍콩,47,홍콩,HK0000702735,CSOP STAR 50 INDEX ETF,206943,21885,185058
2026-03-10,1M,홍콩,48,홍콩,KYG4212K1040,GUSHENGTANG HOLDINGS LTD,153047,1200,151847
2026-03-10,1M,홍콩,49,홍콩,HK0000962933,GX INDIA TOP 10,160864,12321,148543
2026-03-10,1M,홍콩,50,홍콩,KYG748071019,REGINA MIRACLE INTL HOLDINGS LTD,131026,0,131026
2026-03-10,1M,중국,1,중국,CNE000001F70,SANY HEAVY INDUSTRY CO LTD-A,7609743,125537,7484206
2026-03-10,1M,중국,2,중국,CNE100000F87,ACCELINK TECHNOLOGIES CO LTD-A,2827387,109531,2717856
2026-03-10,1M,중국,3,중국,CNE100000KW8,CHINA XD ELECTRIC CO LTD-A,1959620,48730,1910889
2026-03-10,1M,중국,4,중국,CNE1000017G1,POWER CONSTRUCTION CORPORATION OF CHINA LTD-A,1660769,15127,1645642
2026-03-10,1M,중국,5,중국,CNE1000045X7,YINHUA FUND MANAGE,1481353,96,1481257
2026-03-10,1M,중국,6,중국,CNE100001SP3,ZHEJIANG ZHENENG ELECTRIC POWER CO LTD-A,1841407,379764,1461642
2026-03-10,1M,중국,7,중국,CNE0000007F6,XJ ELECTRIC CO LTD-A,1490321,274744,1215577
2026-03-10,1M,중국,8,중국,CNE100001CY9,ZHONGJI INNOLIGHT CO LTD-A,1194734,65408,1129326
2026-03-10,1M,중국,9,중국,CNE000001F05,JCET GROUP CO LTD-A,1538110,495948,1042163
2026-03-10,1M,중국,10,중국,CNE100005TH9,HARVEST FUND MANAGEMENT SSE STAR CHIP IDX ETF CNY,1122317,107395,1014922
2026-03-10,1M,중국,11,중국,CNE100004603,CHINA ASSET MGT CO,938338,68570,869768
2026-03-10,1M,중국,12,중국,CNE000000RB8,TBEA CO LTD-A,1008630,181923,826707
2026-03-10,1M,중국,13,중국,CNE000001G38,NARI TECHNOLOGY CO LTD-A,1020804,278960,741844
2026-03-10,1M,중국,14,중국,CNE000000HP9,MEIHUA HOLDINGS GROUP CO LTD-A,700650,5470,695180
2026-03-10,1M,중국,15,중국,CNE100000MD4,EASY MONEY INFORMATION CO LTD-A,693222,0,693222
2026-03-10,1M,중국,16,중국,CNE100004561,E FUND MANAGEMENT,810297,132819,677478
2026-03-10,1M,중국,17,중국,CNE1000018M7,SUNGROW POWER SUPPLY CO LTD-A,683267,7606,675661
2026-03-10,1M,중국,18,중국,CNE000001KM8,SIEYUAN ELECTRIC CO LTD-A,924645,258070,666575
2026-03-10,1M,중국,19,중국,CNE000000XL5,SHENGYI TECHNOLOGY CO LTD-A,794372,150573,643799
2026-03-10,1M,중국,20,중국,CNE100000CR5,HUAMING POWER EQUIPMENT CO LTD,629029,44452,584577
2026-03-10,1M,중국,21,중국,CNE000000J28,DONGFANG ELECTRIC CORP LTD-A,576677,4329,572348
2026-03-10,1M,중국,22,중국,CNE100005GP9,TECHWINSEMI,980481,481786,498694
2026-03-10,1M,중국,23,중국,CNE1000000D4,WEICHAI POWER CO LTD-A,509822,41547,468275
2026-03-10,1M,중국,24,중국,CNE000000J93,CHINA AEROSPACE TIMES ELECTRONICS CO LTD-A,499122,35712,463410
2026-03-10,1M,중국,25,중국,CNE100003662,CONTEMPORARY AMPEREX TECHNOLOGY CO LTD-A,1473237,1052141,421096
2026-03-10,1M,중국,26,중국,CNE100000L55,YANTAI JEREH OILFIELD SERVICES GROUP CO LTD-A,365260,5233,360027
2026-03-10,1M,중국,27,중국,CNE100002GS0,HEXING ELECTRICAL CO LTD-A,382994,42196,340798
2026-03-10,1M,중국,28,중국,CNE000000QH7,ANHUI WANWEI UPDATED HIGH TECH MATERIAL INDUSTRY-A,329844,104,329740
2026-03-10,1M,중국,29,중국,CNE1000020V4,VICTORY GIANT TECHNOLOGY (HUIZHOU),330221,22691,307530
2026-03-10,1M,중국,30,중국,CNE100003G83,JL MAG RARE-EARTH CO LTD-A,265427,2867,262560
2026-03-10,1M,중국,31,중국,CNE1000006C3,TONGFU MICROELECTRONICS CO LTD-A,271232,22432,248800
2026-03-10,1M,중국,32,중국,CNE100002MX8,WOTE MATERIALS ORD A,250377,3928,246449
2026-03-10,1M,중국,33,중국,CNE000000XT8,HENAN HUANGHE WHIRLWIND CO LTD-A,215495,0,215495
2026-03-10,1M,중국,34,중국,CNE000000FK4,SHENZHEN KAIFA TECHNOLOGY CO LTD-A,243190,37033,206157
2026-03-10,1M,중국,35,중국,CNE100001FR6,LONGI GREEN ENERGY TECHNOLOGY CO LTD-A,1564461,1374534,189928
2026-03-10,1M,중국,36,중국,CNE0000018V0,HENGLI PETROCHEMICAL CO LTD-A,236164,57980,178183
2026-03-10,1M,중국,37,중국,CNE100003J31,ZHENDE MEDICAL CO LTD-A,172045,0,172045
2026-03-10,1M,중국,38,중국,CNE0000018P2,FIBERHOME TELECOMMUNICATION TECHNOLOGIES CO LTD-A,204094,42085,162010
2026-03-10,1M,중국,39,중국,CNE0000012R1,RISING NONFERROUS METALS SHARE CO LTD-A,157305,5056,152249
2026-03-10,1M,중국,40,중국,CNE100003GF5,AVARY HOLDING SHENZHEN CO LTD-A,164699,19782,144917
2026-03-10,1M,중국,41,중국,CNE1000019R4,JIANGSU HENGLI HYDRAULIC CO LTD-A,423212,284049,139162
2026-03-10,1M,중국,42,중국,CNE000000WQ6,ZHEJIANG JUHUA CO LTD-A,405432,273441,131991
2026-03-10,1M,중국,43,중국,CNE000001758,BAODING TIANWEI BAOBIAN ELECTRIC,166236,39079,127157
2026-03-10,1M,중국,44,중국,CNE100002896,CHINA NUCLEAR ENGINEERING AND CONSTRUCTION CO LTD-A,4009101,3888584,120517
2026-03-10,1M,중국,45,중국,CNE100005VF9,YUANJIE SEMICONDUCTOR TECH-A,119516,0,119516
2026-03-10,1M,중국,46,중국,CNE100000KC0,CHINA NATIONAL CHEMICAL ENGINEERING CO LTD-A,135481,28838,106642
2026-03-10,1M,중국,47,중국,CNE000000T18,CHINA NORTHERN RARE-EARTH GROUP HI-TECH CO LTD-A,447505,346508,100997
2026-03-10,1M,중국,48,중국,CNE100002JV8,SHENZHEN MEGMEET ELECTRICAL CO LTD-A,122010,21653,100358
2026-03-10,1M,중국,49,중국,CNE100000W60,RONGSHENG PETRO CHEMICAL CO LTD-A,107452,10123,97329
2026-03-10,1M,중국,50,중국,CNE000001BM7,SHANDONG HUALU HENGSHENG CHEMICAL CO LTD-A,175728,83438,92290
2026-03-10,1M,일본,1,일본,JP3969750003,RIGAKU HLDG CORP,14010012,4036332,9973680
2026-03-10,1M,일본,2,일본,JP3914400001,MURATA MANUFACTURING CO LTD,14109759,7458190,6651569
2026-03-10,1M,일본,3,일본,JP3902900004,MITSUBISHI UFJ FINANCIAL GROUP INC,10714484,5283166,5431318
2026-03-10,1M,일본,4,일본,JP3898400001,MITSUBISHI CORP,14126949,8761125,5365824
2026-03-10,1M,일본,5,일본,JP3379550001,"NIPPON MINING HOLDINGS,INC.",8015846,2847378,5168468
2026-03-10,1M,일본,6,일본,JP3756600007,NINTENDO CO LTD,9219239,4149758,5069481
2026-03-10,1M,일본,7,일본,JP3900000005,MITSUBISHI HEAVY INDUSTRIES LTD,16009447,10988231,5021215
2026-03-10,1M,일본,8,일본,JP3885780001,MIZUHO FINANCIAL GROUP INC,6442684,1607238,4835446
2026-03-10,1M,일본,9,일본,JP3414870000,SEIKOH GIKEN CO LTD,5074746,488218,4586529
2026-03-10,1M,일본,10,일본,JP3802400006,FANUC CORP,11472062,7103663,4368399
2026-03-10,1M,일본,11,일본,JP3811000003,FUJIKURA LTD,10455248,6237190,4218058
2026-03-10,1M,일본,12,일본,JP3902400005,MITSUBISHI ELECTRIC CORP,6154956,2460783,3694173
2026-03-10,1M,일본,13,일본,JP3047470004,NEXT FUNDS NIKKEI 225 INVERSE INDEX ETF,4884588,1470740,3413848
2026-03-10,1M,일본,14,일본,JP3050360001,GLOBAL X 25+ YEAR T-BOND ETF (JPY HEDGED),3438457,157795,3280662
2026-03-10,1M,일본,15,일본,JP3304200003,KOMATSU LTD,3377937,133625,3244312
2026-03-10,1M,일본,16,일본,JP3050230006,ISHARES 0-3 MONTH US TREASURY BOND ETF,2904289,104691,2799597
2026-03-10,1M,일본,17,일본,JP3877600001,MARUBENI CORP,10381444,7613307,2768137
2026-03-10,1M,일본,18,일본,JP3046680009,NEXT FUNDS TOPIX-17 COMMERCIAL AND WHOLESALE TRADE ETF,5391460,2938752,2452708
2026-03-10,1M,일본,19,일본,JP3788600009,HITACHI LTD,8385209,6171933,2213276
2026-03-10,1M,일본,20,일본,JP3893600001,MITSUI AND CO LTD,8503322,6307579,2195743
2026-03-10,1M,일본,21,일본,JP3122400009,ADVANTEST CORP,11691472,9496096,2195376
2026-03-10,1M,일본,22,일본,JP3762600009,NOMURA HOLDINGS INC,2634808,735349,1899458
2026-03-10,1M,일본,23,일본,JP3027650005,NEXT FUNDS NIKKEI 225 ETF,5274078,3411408,1862671
2026-03-10,1M,일본,24,일본,JP3335410001,SANTEC HLDG CORP ORD,2499452,654055,1845397
2026-03-10,1M,일본,25,일본,JP3048390003,NEXT FUNDS NIKKEI 225 HIGH DIVIDEND YIELD STOCK 50 INDEX ETF,2937299,1185826,1751473
2026-03-10,1M,일본,26,일본,JP3381000003,NIPPON STEEL CORP,2253139,775389,1477749
2026-03-10,1M,일본,27,일본,JP3633400001,TOYOTA MOTOR CORP,8999070,7609646,1389425
2026-03-10,1M,일본,28,일본,JP3236330001,KIOXIA HOLDINGS,59133785,57775740,1358045
2026-03-10,1M,일본,29,일본,JP3050420003,200A,1705301,348563,1356738
2026-03-10,1M,일본,30,일본,JP3481200008,RED PLANET JAPAN INC,3268967,1918666,1350302
2026-03-10,1M,일본,31,일본,JP3436250009,SOLASTO CORP,11583720,10407004,1176716
2026-03-10,1M,일본,32,일본,JP3047210004,JAPAN PHYSICAL SILVER ETF,4411323,3234988,1176335
2026-03-10,1M,일본,33,일본,JP3027630007,NEXT FUNDS TOPIX ETF,1777291,655711,1121580
2026-03-10,1M,일본,34,일본,JP3888400003,MITSUI MINING AND SMELTING CO LTD,17353215,16246313,1106902
2026-03-10,1M,일본,35,일본,JP3155350006,C UYEMURA CO LTD,2226030,1158958,1067072
2026-03-10,1M,일본,36,일본,JP3142500002,IDEMITSU KOSAN CO LTD,1358155,350151,1008004
2026-03-10,1M,일본,37,일본,JP3828850002,FURUYA METAL CO LTD,1028898,25622,1003276
2026-03-10,1M,일본,38,일본,JP3866800000,PANASONIC HOLDINGS CORP,4476025,3485134,990891
