date,period,country_filter,rank,country,isin,name,buy_amount,sell_amount,net_buy_amount
2026-07-02,1W,전체,43,미국,US90385V1070,ULTRA CLEAN HOLDINGS INC,8729293,136227,8593066
2026-07-02,1W,전체,44,미국,US38747T4682,GRANITESHARES 2X LONG SPACEX DAILY ETF,11451125,3011258,8439867
2026-07-02,1W,전체,45,미국,US78464A8541,SPDR PORTFOLIO SP 500 ETF,11543560,3207994,8335567
2026-07-02,1W,전체,46,미국,US38149W6306,GOLDMAN SACHS NASDAQ 100 CORE PREMIUM INCOME ETF,9720445,1388449,8331996
2026-07-02,1W,전체,47,미국,US03823U1025,APPLIED OPTOELECTRONICS INC,23709464,15460990,8248473
2026-07-02,1W,전체,48,미국,IE00BKVD2N49,SEAGATE TECHNOLOGY HOLDINGS PLC,16529036,8356556,8172480
2026-07-02,1W,전체,49,미국,US45676K1034,INFLEQTION INC MRGR 2641200547002 KYG2130T1242,22161020,14199132,7961888
2026-07-02,1W,전체,50,미국,US88636Y5087,DEFIANCE DAILY TARGET 2X LONG IONQ ETF,17227802,9366238,7861564
2026-07-02,1W,미국,1,미국,US25459W4583,DIREXION DAILY SEMICONDUCTORS BULL 3X SHS ETF,2004107815,1539367641,464740174
2026-07-02,1W,미국,2,미국,US26923V4150,ROUNDHILL T-REX 2X LONG DRAM DAILY TARGET ETF,232750600,16482247,216268353
2026-07-02,1W,미국,3,미국,US5951121038,MICRON TECHNOLOGY INC,608552319,414040110,194512208
2026-07-02,1W,미국,4,미국,US25461A3876,DIREXION SHARES ETF TRUST DAILY MSCI SOUTH KOREA BULL SPLR 970211833 US25459Y5208,278039843,130972955,147066887
2026-07-02,1W,미국,5,미국,US1491231015,CATERPILLAR INC,97412773,2643773,94769000
2026-07-02,1W,미국,6,미국,US74347R2067,PROSHARES ULTRA QQQ ETF,106221136,14635382,91585754
2026-07-02,1W,미국,7,미국,US0382221051,APPLIED MATERIALS INC,105581365,18672826,86908539
2026-07-02,1W,미국,8,미국,US74347X8314,PROSHARES ULTRAPRO QQQ ETF,124559343,60104951,64454392
2026-07-02,1W,미국,9,미국,US46138G6492,INVESCO NASDAQ 100 ETF,64707891,7205593,57502298
2026-07-02,1W,미국,10,미국,US6792951054,OKTA INC,52668247,287981,52380266
2026-07-02,1W,미국,11,미국,US77926X3200,ROUNDHILL MEMORY ETF,166960658,126884173,40076485
2026-07-02,1W,미국,12,미국,US5949181045,MICROSOFT CORP,57696662,20699744,36996918
2026-07-02,1W,미국,13,미국,US46152A6689,TRADR 2X LONG SNDK DAILY ETF,137902350,103340608,34561741
2026-07-02,1W,미국,14,미국,US9229083632,VANGUARD SP 500 ETF SPLR 39326002188 US9229084135,43786289,9254111,34532179
2026-07-02,1W,미국,15,미국,US80004C2008,SNDSK CRP ORD WI,255652770,221240940,34411831
2026-07-02,1W,미국,16,미국,US46090E1038,INVESCO QQQ TRUST SRS 1 ETF,58359586,28847279,29512306
2026-07-02,1W,미국,17,미국,US46654Q2030,J.P. MORGAN NASDAQ EQUITY PREMIUM INCOME ETF,34020650,4645102,29375549
2026-07-02,1W,미국,18,미국,US7391281067,POWELL INDUSTRIES INC,28835627,1018108,27817520
2026-07-02,1W,미국,19,미국,US5128073062,LAM RESEARCH CORP COM USD0.001 (P/S) EXOF 965159710 US5128071082,50817736,23578441,27239295
2026-07-02,1W,미국,20,미국,US0937121079,BLOOM ENERGY CORP CL A,59362783,32432459,26930324
2026-07-02,1W,미국,21,미국,US4333131039,HINGE HEALTH INC,25022522,112763,24909760
2026-07-02,1W,미국,22,미국,US88636Y8883,DEFIAN DIY TT 2X LO IREN ETF SPLR 2641253609002 US88636W6509,23133079,2875203,20257876
2026-07-02,1W,미국,23,미국,US26923W2153,T-REX 2X LONG SNDK DAILY TARGET ETF,30270691,10916943,19353749
2026-07-02,1W,미국,24,미국,US8740391003,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD ADR,45473928,26195134,19278794
2026-07-02,1W,미국,25,미국,KYG254571055,CREDO TECHNOLOGY GROUP HOLDING LTD,20683337,2786522,17896815
2026-07-02,1W,미국,26,미국,US9581021055,WESTERN DIGITAL CORP,33877122,16167714,17709408
2026-07-02,1W,미국,27,미국,US02072L5654,ALPHA ARCHITECT 1-3 MONTH BOX ETF,25742780,11185561,14557220
2026-07-02,1W,미국,28,미국,US4824801009,KLA CORP,19042671,5973489,13069181
2026-07-02,1W,미국,29,미국,US4592001014,INTERNATIONAL BUSINESS MACHINES CORP,21994618,9310013,12684605
2026-07-02,1W,미국,30,미국,US92189F6768,VANECK SEMICONDUCTOR ETF CHAN 39610601171 US57060U2336,40775646,29747423,11028223
2026-07-02,1W,미국,31,미국,US2193501051,CORNING INC,27292121,16366615,10925506
2026-07-02,1W,미국,32,미국,US25461A8669,DIREXION DAILY MSFT BULL 1 5X ETF,15368212,4515600,10852612
2026-07-02,1W,미국,33,미국,US7731211089,ROCKET LAB CORPORATION COM USD0.0001 MRGR 978814817 US7731221062,74033540,63508921,10524619
2026-07-02,1W,미국,34,미국,US26923N1735,T-REX 2X LONG MSTR DAILY TARGET ETF,15526703,5191357,10335346
2026-07-02,1W,미국,35,미국,US8085247976,SCHWAB US DIVIDEND EQUITY ETF,47810976,37492815,10318161
2026-07-02,1W,미국,36,미국,US84615Q1031,SPACE EXPLORATION TECHN-CL A,145734541,135422533,10312008
2026-07-02,1W,미국,37,미국,US25461A5285,DXN MU BUL2X ETF,214765211,204558142,10207069
2026-07-02,1W,미국,38,미국,US46222L1089,IONQ INC,45165445,35379849,9785595
2026-07-02,1W,미국,39,미국,US38747R8271,GRANITESHARES 2.0X LONG NVDA DAILY ETF,16494110,7003536,9490575
2026-07-02,1W,미국,40,미국,US46138G6153,INVESCO PHLX SEMICONDUCTOR ETF,23331418,13917012,9414406
2026-07-02,1W,미국,41,미국,USN070592100,ASML HOLDING NV ADR,20039553,11274984,8764569
2026-07-02,1W,미국,42,미국,US90385V1070,ULTRA CLEAN HOLDINGS INC,8729293,136227,8593066
2026-07-02,1W,미국,43,미국,US38747T4682,GRANITESHARES 2X LONG SPACEX DAILY ETF,11451125,3011258,8439867
2026-07-02,1W,미국,44,미국,US78464A8541,SPDR PORTFOLIO SP 500 ETF,11543560,3207994,8335567
2026-07-02,1W,미국,45,미국,US38149W6306,GOLDMAN SACHS NASDAQ 100 CORE PREMIUM INCOME ETF,9720445,1388449,8331996
2026-07-02,1W,미국,46,미국,US03823U1025,APPLIED OPTOELECTRONICS INC,23709464,15460990,8248473
2026-07-02,1W,미국,47,미국,IE00BKVD2N49,SEAGATE TECHNOLOGY HOLDINGS PLC,16529036,8356556,8172480
2026-07-02,1W,미국,48,미국,US45676K1034,INFLEQTION INC MRGR 2641200547002 KYG2130T1242,22161020,14199132,7961888
2026-07-02,1W,미국,49,미국,US88636Y5087,DEFIANCE DAILY TARGET 2X LONG IONQ ETF,17227802,9366238,7861564
2026-07-02,1W,미국,50,미국,US0636795421,MicroSectors Gold Miners 3X Leveraged ETN,10865155,3865365,6999790
2026-07-02,1W,홍콩,1,홍콩,HK0001121349,XL2CSOPSMSN,13018973,10332647,2686326
2026-07-02,1W,홍콩,2,홍콩,HK0000637832,GLOBAL X CHINA SEMICONDUCTOR ETF (HKD),4322445,2069048,2253398
2026-07-02,1W,홍콩,3,홍콩,KYG0700L1095,B AND D STRATEGIC HOLDINGS LTD,1685480,3718,1681762
2026-07-02,1W,홍콩,4,홍콩,HK0000702735,CSOP STAR 50 INDEX ETF,1344709,143040,1201669
2026-07-02,1W,홍콩,5,홍콩,CNE100007DH9,02513,1961794,1103654,858140
2026-07-02,1W,홍콩,6,홍콩,CNE100007DV0,ILUVATAR COREX,743676,202874,540802
2026-07-02,1W,홍콩,7,홍콩,BMG8437G3195,CHINA STAR ENTERTAINMENT LTD PARI 39532707614 HKEX2902XXX2 BMG8437G3278,517666,5810,511856
2026-07-02,1W,홍콩,8,홍콩,KYG0535Q1331,ASM PACIFIC TECHNOLOGY LTD,552779,47791,504988
2026-07-02,1W,홍콩,9,홍콩,HK0001185096,NATIONAL UNITED RESOURCES H NATIONAL UNITED RESOURCES HO PARI 983833977 HK0001185088,830504,349042,481461
2026-07-02,1W,홍콩,10,홍콩,HK0000562675,GLOBAL X CHINA CLEAN ENERGY ETF (HKD),686421,206374,480047
2026-07-02,1W,홍콩,11,홍콩,CNE100006QG5,INNOSCIENCE,541627,116831,424796
2026-07-02,1W,홍콩,12,홍콩,CNE1000004L9,WEICHAI POWER CO LTD-H,277189,4929,272260
2026-07-02,1W,홍콩,13,홍콩,HK0000248234,CSOP SZSE CHINEXT ETF (HKD),227278,449,226830
2026-07-02,1W,홍콩,14,홍콩,CNE100000PP1,XINJIANG GOLDWIND SCIENCE AND TECHNOLOGY CO LTD-H,195464,1053,194411
2026-07-02,1W,홍콩,15,홍콩,CNE1000009W5,CHONGQING MACHINERY AND ELECTRIC CO LTD-H,188782,0,188782
2026-07-02,1W,홍콩,16,홍콩,KYG211501005,CHINA HONGQIAO GROUP LTD,196821,36344,160478
2026-07-02,1W,홍콩,17,홍콩,KYG4417G1064,02525,166310,6983,159327
2026-07-02,1W,홍콩,18,홍콩,HK0001084331,GX G2TECH,136401,0,136401
2026-07-02,1W,홍콩,19,홍콩,KYG3R83K1037,FOXCONN INTERCONNECT TECHNOLOGY LTD,124267,0,124267
2026-07-02,1W,홍콩,20,홍콩,HK0001311726,SOFTMEDX HEALTHCARE LTD SOFTMEDX HEALTHCARE LTD PARI 997120026 HK0001311718,184715,98086,86629
2026-07-02,1W,홍콩,21,홍콩,CNE100007JY1,VICTORY GIANT,228566,163495,65071
2026-07-02,1W,홍콩,22,홍콩,CNE100006XS6,01276,88436,25364,63072
2026-07-02,1W,홍콩,23,홍콩,KYG521051063,JU TENG INTERNATIONAL HOLDINGS LTD,54557,0,54557
2026-07-02,1W,홍콩,24,홍콩,HK0000711199,CHINAAMC HANG SENG HK BIOTECH INDEX ETF HKD,47718,639,47079
2026-07-02,1W,홍콩,25,홍콩,HK0001121166,XL2CSOPNVDA,74075,29677,44398
2026-07-02,1W,홍콩,26,홍콩,KYG8875G1029,3SBIO INC,65888,21641,44247
2026-07-02,1W,홍콩,27,홍콩,HK0000978947,GX KPOP CULTURE,40930,6178,34752
2026-07-02,1W,홍콩,28,홍콩,KYG525621408,KINGBOARD HOLDINGS LTD,57302,25231,32071
2026-07-02,1W,홍콩,29,홍콩,HK0000756236,GLOBAL X ASIA SEMICONDUCTOR ETF,62139,34278,27861
2026-07-02,1W,홍콩,30,홍콩,CNE1000070N6,06613,83098,56867,26231
2026-07-02,1W,홍콩,31,홍콩,HK0001121281,CSOP MICROSTRATEGY 2X LEVERAGE,119266,96201,23065
2026-07-02,1W,홍콩,32,홍콩,KYG884931042,361 DEGREES INTL LTD,23161,1024,22137
2026-07-02,1W,홍콩,33,홍콩,CNE100007Q61,Jiangxi Institute of Biological Products Inc,20200,0,20200
2026-07-02,1W,홍콩,34,홍콩,HK0388045442,HONG KONG EXCHANGES AND CLEARING LTD,19022,895,18127
2026-07-02,1W,홍콩,35,홍콩,CNE100000510,SHANGHAI FUDAN MICROELECTRONICS GROUP-H,18102,0,18102
2026-07-02,1W,홍콩,36,홍콩,CNE100007Q95,SEER TECH,16405,647,15758
2026-07-02,1W,홍콩,37,홍콩,CNE1000070L0,02590,20035,4545,15490
2026-07-02,1W,홍콩,38,홍콩,HK0000651213,ISHARES HS TECH ETF HKD,49852,35434,14417
2026-07-02,1W,홍콩,39,홍콩,HK0000828696,XL2 BOS CHINEXT,16376,2073,14303
2026-07-02,1W,홍콩,40,홍콩,HK0000866985,Gl X AsPac High,14176,0,14176
2026-07-02,1W,홍콩,41,홍콩,HK0000902855,Samsung Bitcoin,20162,6174,13988
2026-07-02,1W,홍콩,42,홍콩,KYG9700F1458,HSC RESOURCES GROUP LTD HSC RESOURCES GROUP LTD PARI 983288355 KYG9700F1607,14427,452,13975
2026-07-02,1W,홍콩,43,홍콩,CNE100007CW0,XUNCE,12620,0,12620
2026-07-02,1W,홍콩,44,홍콩,HK0001028825,FI CSOP BTC,11645,0,11645
2026-07-02,1W,홍콩,45,홍콩,CNE100006Z79,SANHUA INTELLIGENT,15014,3584,11430
2026-07-02,1W,홍콩,46,홍콩,HK0000656949,CSOP YINHUA CSI 5G COMMUNICATIONS THEME ETF,10309,0,10309
2026-07-02,1W,홍콩,47,홍콩,KYG8062L1041,SENSETIME GROUP INC,20314,10602,9712
2026-07-02,1W,홍콩,48,홍콩,CNE100007DG1,OMNIVISION INT-H,10238,908,9330
2026-07-02,1W,홍콩,49,홍콩,CNE1000003K3,JIANGXI COPPER CO LTD-H,17303,9065,8238
2026-07-02,1W,홍콩,50,홍콩,KYG5635P1090,LONGFOR GROUP HOLDINGS LTD,7545,404,7141
2026-07-02,1W,중국,1,중국,CNE100000N79,SUZHOU DONGSHAN PRECISION MANUFACTURING CO LTD-A,6265416,521303,5744113
2026-07-02,1W,중국,2,중국,CNE100004561,E FUND MANAGEMENT,1244610,112749,1131861
2026-07-02,1W,중국,3,중국,CNE100005TH9,HARVEST FUND MANAGEMENT SSE STAR CHIP IDX ETF CNY,1185361,137433,1047928
2026-07-02,1W,중국,4,중국,CNE100004603,CHINA ASSET MGT CO,871601,106498,765104
2026-07-02,1W,중국,5,중국,CNE100006MH2,CNAMC GRID EQUIP ETF,763333,4500,758833
2026-07-02,1W,중국,6,중국,CNE100003373,SHENNAN CIRCUITS CO LTD-A,600680,105206,495474
2026-07-02,1W,중국,7,중국,CNE100003X09,CHINA ASSET MANAGEMENT CO HX CSI5G COMMUNICATIONS,462363,106056,356308
2026-07-02,1W,중국,8,중국,CNE100000TP3,LUXSHARE PRECISION INDUSTRY CO LTD-A,833977,533753,300223
2026-07-02,1W,중국,9,중국,CNE100001TY3,FUJIAN TORCH ELECTRON TECHNOLOGY CO LTD-A,233870,2335,231535
2026-07-02,1W,중국,10,중국,CNE100002MX8,WOTE MATERIALS ORD A,218231,0,218231
2026-07-02,1W,중국,11,중국,CNE000001303,HUAGONG TECH CO LTD-A,217743,12442,205302
2026-07-02,1W,중국,12,중국,CNE100003357,AOSHIKANG TECHNOLOGY CO LTD-A,169328,0,169328
2026-07-02,1W,중국,13,중국,CNE1000006C3,TONGFU MICROELECTRONICS CO LTD-A,382508,222530,159979
2026-07-02,1W,중국,14,중국,CNE1000037Z9,HUAAN FUND MANAGEM,154769,0,154769
2026-07-02,1W,중국,15,중국,CNE100006W98,CHINA ASSET MANAGEMENT CO STAR SEMICND MATERIAL &,153250,0,153250
2026-07-02,1W,중국,16,중국,CNE1000022F3,GUOTAI JUNAN SECURITIES CO LTD-A,136733,265,136468
2026-07-02,1W,중국,17,중국,CNE1000000D4,WEICHAI POWER CO LTD-A,196859,75133,121726
2026-07-02,1W,중국,18,중국,CNE000001FQ9,HENGTONG OPTICELECTRIC CO LTD-A,324510,222842,101669
2026-07-02,1W,중국,19,중국,CNE000000W05,CSSC HOLDINGS LTD-A,87715,15386,72328
2026-07-02,1W,중국,20,중국,CNE100001FR6,LONGI GREEN ENERGY TECHNOLOGY CO LTD-A,77997,19147,58850
2026-07-02,1W,중국,21,중국,CNE000001BD6,COSCO SHIPPING ENERGY TRANSPORTATION CO LTD-A,54526,605,53922
2026-07-02,1W,중국,22,중국,CNE000000T83,JIANGSU ETERN CO LTD-A,52503,0,52503
2026-07-02,1W,중국,23,중국,CNE100004DL8,CHINAAMC SSE SCIENCE AND TECHNOLOGY INNOVATION BOARD 50 ETF,70315,18868,51447
2026-07-02,1W,중국,24,중국,CNE100002Q09,HANGZHOU CHANG CHUAN TECHNOLOGY CO,45984,0,45984
2026-07-02,1W,중국,25,중국,CNE100005ZR5,JHT DESIGN CO LTD,44285,0,44285
2026-07-02,1W,중국,26,중국,CNE100006400,GUOTAI ASSET MGT,45993,2459,43534
2026-07-02,1W,중국,27,중국,CNE000000GH8,GUANGDONG FENGHUA ADVANCED TECHNOLOGY-A,50288,7726,42561
2026-07-02,1W,중국,28,중국,CNE100001X35,ESTUN AUTOMATION CO LTD-A,179825,138232,41592
2026-07-02,1W,중국,29,중국,CNE100004Y72,HUI LYU ECOLOGICAL TECHNOLOGY GROUP,39228,0,39228
2026-07-02,1W,중국,30,중국,CNE000000L65,GANSU QILIANSHAN CEMENT GROUP CO LTD-A,39193,0,39193
2026-07-02,1W,중국,31,중국,CNE000001M14,UNIGROUP GUOXIN MICROELECTRONICS CO LTD-A,41600,5044,36556
2026-07-02,1W,중국,32,중국,CNE000001PQ8,CHINA MERCHANTS ENERGY SHIPPING CO LTD-A,45745,11121,34623
2026-07-02,1W,중국,33,중국,CNE100000F87,ACCELINK TECHNOLOGIES CO LTD-A,38803,4289,34515
2026-07-02,1W,중국,34,중국,CNE100000P85,DO-FLUORIDE NEW MATERIALS CO LTD-A,105258,73224,32034
2026-07-02,1W,중국,35,중국,CNE100003KN1,GUOTAI ASSET MANAGEMENT CO GTJA-A CSI SE,42328,12461,29866
2026-07-02,1W,중국,36,중국,CNE1000007Q1,PETROCHINA CO LTD-A,27922,403,27520
2026-07-02,1W,중국,37,중국,CNE1000055G1,CHINA MOBILE LTD-A,33521,6450,27071
2026-07-02,1W,중국,38,중국,CNE100006HM2,DELTON TECHNOLOGY (GUANGZHOU) INC,30070,3173,26896
2026-07-02,1W,중국,39,중국,CNE100003S30,ZHUHAI BOJAY ELECTRONICS CO LTD-A,62365,37153,25213
2026-07-02,1W,중국,40,중국,CNE000001JQ1,HAN'S LASER TECHNOLOGY INDUSTRY GROUP-A,66775,43290,23485
2026-07-02,1W,중국,41,중국,CNE100000WF8,SICHUAN YAHUA INDUSTRIAL GROUP CO LTD-A,24356,1162,23193
2026-07-02,1W,중국,42,중국,CNE000000KB3,SANAN OPTOELECTRONICS CO LTD-A,67473,45678,21795
2026-07-02,1W,중국,43,중국,CNE1000052L8,SHANGHAI LUOMAN TECHNOLOGIES INC,21021,0,21021
2026-07-02,1W,중국,44,중국,CNE100004314,HANGZHOU LION ELECTRONICS CO LTD-A,27134,6934,20200
2026-07-02,1W,중국,45,중국,CNE100000PM8,HANGZHOU HIKVISION DIGITAL TECHNOLOGY CO LTD-A,68018,50086,17932
2026-07-02,1W,중국,46,중국,CNE100002TP9,PROYA COSMETICS CO LTD-A,19302,2762,16540
2026-07-02,1W,중국,47,중국,CNE100005568,JIANGSU BOQIAN NEW MATERIALS STOCK,15895,0,15895
2026-07-02,1W,중국,48,중국,CNE100000SP5,WUS PRINTED CIRCUIT (KUNSHAN) CO LTD-A,155747,140074,15673
2026-07-02,1W,중국,49,중국,CNE000001DY8,SINO-PLATINUM METALS CO LTD-A,14881,787,14093
2026-07-02,1W,중국,50,중국,CNE100000PG0,JIANGSU YOKE TECHNOLOGY CO LTD-A,84603,70835,13769
2026-07-02,1W,일본,1,일본,JP3236330001,KIOXIA HOLDINGS,77836712,59838475,17998237
2026-07-02,1W,일본,2,일본,JP3122400009,ADVANTEST CORP,15156223,9545871,5610352
2026-07-02,1W,일본,3,일본,JP3571400005,TOKYO ELECTRON LTD,9904703,6322159,3582544
2026-07-02,1W,일본,4,일본,JP3049360005,GLOBAL X JAPAN SEMICONDUCTOR ETF,5993982,3353631,2640352
2026-07-02,1W,일본,5,일본,JP3735300000,JAPAN ELECTRONIC MATERIALS CORP,2016187,46936,1969250
2026-07-02,1W,일본,6,일본,JP3119600009,AJINOMOTO CO INC,3084539,1346945,1737594
2026-07-02,1W,일본,7,일본,JP3165000005,SOMPO HOLDINGS INC,1933789,280955,1652834
2026-07-02,1W,일본,8,일본,JP3050420003,200A,2699340,1104373,1594968
2026-07-02,1W,일본,9,일본,JP3293330001,KOKUSAI ELECTRIC,1661957,251393,1410564
2026-07-02,1W,일본,10,일본,JP3436100006,SOFTBANK GROUP CORP,4817073,3469330,1347744
2026-07-02,1W,일본,11,일본,JP3932000007,YASKAWA ELECTRIC CORP,2088384,1099648,988737
2026-07-02,1W,일본,12,일본,JP3160400002,EISAI CO LTD,742103,25329,716774
2026-07-02,1W,일본,13,일본,JP3934200001,YAMAICHI ELECTRONICS CO LTD,729040,24939,704101
2026-07-02,1W,일본,14,일본,JP3228600007,KANSAI ELECTRIC POWER CO INC,1312660,718502,594158
2026-07-02,1W,일본,15,일본,JP3048980001,MAXIS US EQUITY SP500 ETF,948245,384690,563555
2026-07-02,1W,일본,16,일본,JP3982800009,ROHM CO LTD,694389,163967,530423
2026-07-02,1W,일본,17,일본,JP3027650005,NEXT FUNDS NIKKEI 225 ETF,838020,365322,472697
2026-07-02,1W,일본,18,일본,JP3164720009,RENESAS ELECTRONICS CORP,1508127,1099679,408448
2026-07-02,1W,일본,19,일본,JP3979200007,LASERTEC CORP,981472,645573,335899
2026-07-02,1W,일본,20,일본,JP3166000004,EBARA CORP,400343,71065,329279
2026-07-02,1W,일본,21,일본,JP3047460005,NEXT FUNDS NIKKEI 225 LEVERAGED INDEX ETF,667390,353585,313805
2026-07-02,1W,일본,22,일본,JP3885780001,MIZUHO FINANCIAL GROUP INC,322104,67214,254891
2026-07-02,1W,일본,23,일본,JP3040170007,NEXT FUNDS TOPIX BANKS ETF,332029,116069,215960
2026-07-02,1W,일본,24,일본,JP3049870003,GLOBAL X US TECH TOP 20 ETF,273724,64649,209075
2026-07-02,1W,일본,25,일본,JP3419400001,SEKISUI CHEMICAL CO LTD,251930,73395,178535
2026-07-02,1W,일본,26,일본,JP3414870000,SEIKOH GIKEN CO LTD,1116334,945784,170550
2026-07-02,1W,일본,27,일본,JP3160960005,APPRIER GROUP INC,162214,932,161282
2026-07-02,1W,일본,28,일본,JP3050450000,LISTED INDEX FUND NIKKEI SEMICONDUCTOR STOCK,200257,39003,161254
2026-07-02,1W,일본,29,일본,JP3050230006,ISHARES 0-3 MONTH US TREASURY BOND ETF,171695,10614,161081
2026-07-02,1W,일본,30,일본,JP3440200008,FHT HOLDINGS CORP,157307,65,157242
2026-07-02,1W,일본,31,일본,JP3902900004,MITSUBISHI UFJ FINANCIAL GROUP INC,1210102,1056434,153667
2026-07-02,1W,일본,32,일본,JP3027710007,ISHARES CORE NIKKEI 225 ETF,227144,75496,151648
2026-07-02,1W,일본,33,일본,JP3048390003,NEXT FUNDS NIKKEI 225 HIGH DIVIDEND YIELD STOCK 50 INDEX ETF,390608,239186,151422
2026-07-02,1W,일본,34,일본,JP3750400008,MICRONICS JAPAN CO LTD,503477,358808,144669
2026-07-02,1W,일본,35,일본,JP3735400008,NIPPON TELEGRAPH AND TELEPHONE CORP,211316,72330,138986
2026-07-02,1W,일본,36,일본,JP3048540003,ISHARES CORE 7-10 YEAR US TREASURY BOND ETF,143900,8741,135159
2026-07-02,1W,일본,37,일본,JP3880800002,MIURA CO LTD,153104,21558,131546
